x,y,amenity,classification,key_value,category
77.123207,28.7395318,restaurant,activity,{'amenity': 'restaurant'},commercial
77.119887,28.7387114,internet_cafe,activity,{'amenity': 'internet_cafe'},commercial
77.2787214,28.5411605,,activity,{'shop': 'car_repair'},commercial
77.1250875,28.7345767,community_centre,activity,{'amenity': 'community_centre'},commercial
77.1248235,28.734744,school,activity,{'amenity': 'school'},commercial
77.1232675,28.7394895,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1241352,28.7346232,school,activity,{'amenity': 'school'},commercial
77.1182573,28.7393538,fuel,activity,{'amenity': 'fuel'},commercial
77.1203743,28.7395318,,activity,{'shop': 'convenience'},commercial
77.1594616,28.6641199,,activity,{'shop': 'outdoor'},commercial
77.1588657,28.5673414,bank,activity,{'amenity': 'bank'},commercial
77.158941,28.567374,bank,activity,{'amenity': 'bank'},commercial
77.1672697,28.5651736,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1589118,28.5673612,bank,activity,{'amenity': 'bank'},commercial
77.1591119,28.5674837,bank,activity,{'amenity': 'bank'},commercial
77.2242046,28.5435396,bank,activity,{'amenity': 'bank'},commercial
77.2242036,28.5433901,bank,activity,{'amenity': 'bank'},commercial
77.2299571,28.5438862,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2529516,28.5421501,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2217498,28.6891306,police,activity,{'amenity': 'police'},commercial
77.2284294,28.7026406,cafe,activity,{'amenity': 'cafe'},commercial
77.3089366,28.6128656,fuel,activity,{'amenity': 'fuel'},commercial
77.2120833,28.5913816,fuel,activity,{'amenity': 'fuel'},commercial
77.1721419,28.5843665,fuel,activity,{'amenity': 'fuel'},commercial
77.2120796,28.5872229,fuel,activity,{'amenity': 'fuel'},commercial
77.1712514,28.5875137,fuel,activity,{'amenity': 'fuel'},commercial
77.3078746,28.6704648,,activity,{'shop': 'motorcycle'},commercial
77.302603,28.6611454,restaurant,activity,{'amenity': 'restaurant'},commercial
77.3016434,28.6561214,nightclub,activity,{'amenity': 'nightclub'},commercial
77.2120277,28.638233,cafe,activity,{'amenity': 'cafe'},commercial
77.2131143,28.6400727,,activity,{'shop': 'greengrocer'},commercial
77.1192424,28.7347872,,activity,{'shop': 'car_repair'},commercial
77.1195497,28.7349852,,activity,{'shop': 'alcohol'},commercial
77.1195844,28.7350339,,activity,{'shop': 'convenience'},commercial
77.12079,28.7362121,,activity,{'shop': 'gift'},commercial
77.2056302,28.5253361,,activity,{'shop': 'dairy'},commercial
77.2128441,28.5226019,,activity,{'shop': 'florist'},commercial
77.2150996,28.5220709,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2145037,28.5225508,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.243724,28.5677042,,activity,{'shop': 'shoes'},commercial
77.240442,28.5702854,,activity,{'shop': 'electronics'},commercial
77.242216,28.5683253,,activity,{'shop': 'shoes'},commercial
77.2390127,28.5696568,,activity,{'shop': 'convenience'},commercial
77.242046,28.5684468,,activity,{'shop': 'shoes'},commercial
77.2776624,28.6303544,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2808368,28.6329164,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1979526,28.5174202,cafe,activity,{'amenity': 'cafe'},commercial
77.21373,28.615713,,activity,{'shop': 'convenience'},commercial
77.2243603,28.5861338,,activity,{'shop': 'florist'},commercial
77.2266279,28.5849603,cafe,activity,{'amenity': 'cafe'},commercial
77.2034517,28.5180183,atm,activity,{'amenity': 'atm'},commercial
77.203512,28.5179925,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.1942563,28.5537811,bar,activity,{'amenity': 'bar'},commercial
77.1943045,28.5539394,bar,activity,{'amenity': 'bar'},commercial
77.1940939,28.5535312,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2557271,28.5478307,fuel,activity,{'amenity': 'fuel'},commercial
77.2009847,28.509205,,activity,{'shop': 'supermarket'},commercial
77.1752123,28.5678636,fuel,activity,{'amenity': 'fuel'},commercial
77.2402544,28.5835204,bicycle_rental,activity,{'amenity': 'bicycle_rental'},commercial
77.246604,28.5665064,,activity,{'shop': 'supermarket'},commercial
77.2003127,28.5080767,,activity,{'shop': 'pastry'},commercial
77.1887488,28.5672457,fuel,activity,{'amenity': 'fuel'},commercial
77.2335349,28.5730899,school,activity,{'amenity': 'school'},commercial
77.2359084,28.5722588,school,activity,{'amenity': 'school'},commercial
77.2309735,28.5907293,college,activity,{'amenity': 'college'},commercial
77.252922,28.542141,cafe,activity,{'amenity': 'cafe'},commercial
77.2329222,28.6052898,school,activity,{'amenity': 'school'},commercial
77.2161036,28.5215986,bank,activity,{'amenity': 'bank'},commercial
77.2162014,28.5243179,bank,activity,{'amenity': 'bank'},commercial
77.2157222,28.5277738,fuel,activity,{'amenity': 'fuel'},commercial
77.2159444,28.5211611,dentist,activity,{'amenity': 'dentist'},commercial
77.2076446,28.6214349,fire_station,activity,{'amenity': 'fire_station'},commercial
77.2236904,28.5679295,fuel,activity,{'amenity': 'fuel'},commercial
77.2688626,28.5626341,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2133844,28.5377121,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2135742,28.6409369,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1903825,28.5259072,fuel,activity,{'amenity': 'fuel'},commercial
77.2443854,28.5673773,,activity,{'shop': 'electrical'},commercial
77.2489725,28.5651309,bank,activity,{'amenity': 'bank'},commercial
77.2488717,28.5651242,bank,activity,{'amenity': 'bank'},commercial
77.2330048,28.5563407,cafe,activity,{'amenity': 'cafe'},commercial
77.2354791,28.5498228,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1685079,28.5266572,college,activity,{'amenity': 'college'},commercial
77.2271001,28.6313526,nightclub,activity,{'amenity': 'nightclub'},commercial
77.2069437,28.5567847,fuel,activity,{'amenity': 'fuel'},commercial
77.2168971,28.6309492,,activity,{'shop': 'clothes'},commercial
77.3178057,28.666922,hospital,activity,{'amenity': 'hospital'},commercial
77.317129,28.665261,bank,activity,{'amenity': 'bank'},commercial
77.317286,28.661734,school,activity,{'amenity': 'school'},commercial
77.317221,28.660058,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.317345,28.659324,bank,activity,{'amenity': 'bank'},commercial
77.318188,28.658211,,activity,{'shop': 'clothes'},commercial
77.2181048,28.633496,cafe,activity,{'amenity': 'cafe'},commercial
77.2004996,28.5083468,,activity,{'shop': 'beauty'},commercial
77.213419,28.6483622,fuel,activity,{'amenity': 'fuel'},commercial
77.2510663,28.5358539,,activity,{'leisure': 'playground'},commercial
77.2088857,28.5667966,hospital,activity,{'amenity': 'hospital'},commercial
77.2178939,28.6327775,,activity,{'shop': 'clothes'},commercial
77.2214938,28.6328301,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2206618,28.6314687,,activity,{'shop': 'clothes'},commercial
77.2179001,28.632967,bank,activity,{'amenity': 'bank'},commercial
77.2214782,28.6325896,cafe,activity,{'amenity': 'cafe'},commercial
77.2167474,28.6310982,,activity,{'shop': 'department_store'},commercial
77.2180099,28.6332362,,activity,{'shop': 'clothes'},commercial
77.2208131,28.6316004,,activity,{'shop': 'bag'},commercial
77.2176401,28.632172,,activity,{'shop': 'clothes'},commercial
77.218518,28.6339326,,activity,{'shop': 'clothes'},commercial
77.2311026,28.533787,atm,activity,{'amenity': 'atm'},commercial
77.2311056,28.5336799,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2271789,28.5169615,atm,activity,{'amenity': 'atm'},commercial
77.2272104,28.516561,atm,activity,{'amenity': 'atm'},commercial
77.2271259,28.5167524,atm,activity,{'amenity': 'atm'},commercial
77.227032,28.5161687,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2726466,28.5292556,atm,activity,{'amenity': 'atm'},commercial
77.2641796,28.545849,fuel,activity,{'amenity': 'fuel'},commercial
77.2728188,28.5293861,fuel,activity,{'amenity': 'fuel'},commercial
77.2726974,28.5292873,fuel,activity,{'amenity': 'fuel'},commercial
77.2015855,28.5095778,,activity,{'shop': 'supermarket'},commercial
77.2507706,28.5479351,cafe,activity,{'amenity': 'cafe'},commercial
77.2313863,28.5338478,atm,activity,{'amenity': 'atm'},commercial
77.2308829,28.5333634,,activity,{'shop': 'dairy'},commercial
77.229256,28.5745561,restaurant,activity,{'amenity': 'restaurant'},commercial
77.3031081,28.495939,fuel,activity,{'amenity': 'fuel'},commercial
77.1746902,28.5776067,fuel,activity,{'amenity': 'fuel'},commercial
77.2809102,28.5415844,fuel,activity,{'amenity': 'fuel'},commercial
77.3035906,28.4945252,fuel,activity,{'amenity': 'fuel'},commercial
77.2808314,28.5030188,fuel,activity,{'amenity': 'fuel'},commercial
77.2329278,28.6268658,restaurant,activity,{'amenity': 'restaurant'},commercial
77.085189,28.5568285,fast_food,activity,"{'amenity': 'fast_food', 'building': 'yes'}",commercial
77.0856317,28.5565464,taxi,activity,{'amenity': 'taxi'},commercial
77.1981728,28.5077156,,activity,{'shop': 'convenience'},commercial
77.1909467,28.565899,dentist,activity,{'amenity': 'dentist'},commercial
77.2179816,28.6325327,atm,activity,{'amenity': 'atm'},commercial
77.2179639,28.6326127,bank,activity,{'amenity': 'bank'},commercial
77.2176384,28.6342788,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1989652,28.5059366,,activity,{'shop': 'hardware'},commercial
77.1997854,28.5072255,,activity,{'shop': 'dairy'},commercial
77.2532831,28.5486618,,activity,{'shop': 'fabric'},commercial
77.2529251,28.5485292,atm,activity,{'amenity': 'atm'},commercial
77.255391,28.5477136,fuel,activity,{'amenity': 'fuel'},commercial
77.2272228,28.600713,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2523949,28.5866396,school,activity,{'amenity': 'school'},commercial
77.2081676,28.5328179,,activity,{'shop': 'beauty'},commercial
77.2088943,28.5335838,,activity,{'shop': 'beauty'},commercial
77.2112233,28.5363711,ice_cream,activity,{'amenity': 'ice_cream'},commercial
77.2112932,28.5364378,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2126533,28.5370049,,activity,{'shop': 'dry_cleaning'},commercial
77.2122885,28.5391389,,activity,{'shop': 'clothes'},commercial
77.2101594,28.5370189,atm,activity,{'amenity': 'atm'},commercial
77.2088114,28.5335037,,activity,{'shop': 'convenience'},commercial
77.2112457,28.5363923,,activity,{'shop': 'optician'},commercial
77.2121964,28.5365075,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2133209,28.5376565,cafe,activity,{'amenity': 'cafe'},commercial
77.2128608,28.539618,,activity,{'shop': 'supermarket'},commercial
77.2107754,28.537564,bank,activity,{'amenity': 'bank'},commercial
77.210178,28.5370088,bank,activity,{'amenity': 'bank'},commercial
77.2059307,28.5329774,bank,activity,{'amenity': 'bank'},commercial
77.2419673,28.5639196,,activity,{'shop': 'department_store'},commercial
77.1377586,28.5722409,fuel,activity,{'amenity': 'fuel'},commercial
77.2331413,28.5567703,restaurant,activity,{'amenity': 'restaurant'},commercial
77.207556,28.5663672,hospital,activity,{'amenity': 'hospital'},commercial
77.2075678,28.5315336,clinic,activity,{'amenity': 'clinic'},commercial
77.2077454,28.5314875,fast_food,activity,{'amenity': 'fast_food'},commercial
77.198159,28.5380761,atm,activity,{'amenity': 'atm'},commercial
77.1981121,28.5380493,bank,activity,{'amenity': 'bank'},commercial
77.1983139,28.5383536,cafe,activity,{'amenity': 'cafe'},commercial
77.2357765,28.5583725,,activity,{'leisure': 'park'},commercial
77.2343067,28.5589426,fountain,activity,{'amenity': 'fountain'},commercial
77.2335878,28.5542544,,activity,{'leisure': 'park'},commercial
77.1549788,28.5881935,theatre,activity,{'amenity': 'theatre'},commercial
77.2226296,28.6429706,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2113421,28.5363144,ice_cream,activity,{'amenity': 'ice_cream'},commercial
77.2113662,28.5363479,fast_food,activity,{'amenity': 'fast_food'},commercial
77.242699,28.648572,,activity,{'shop': 'gift'},commercial
77.186991,28.568831,restaurant,activity,{'amenity': 'restaurant'},commercial
77.186731,28.602494,,activity,{'shop': 'gift'},commercial
77.19687,28.535789,restaurant,activity,{'amenity': 'restaurant'},commercial
77.0899037,28.533963,atm,activity,{'amenity': 'atm'},commercial
77.1220987,28.5450931,fuel,activity,{'amenity': 'fuel'},commercial
77.0822103,28.5221526,fuel,activity,{'amenity': 'fuel'},commercial
77.200938,28.5091288,,activity,{'shop': 'jewelry'},commercial
77.2031329,28.5122857,,activity,{'shop': 'shoes'},commercial
77.3022635,28.4941138,bus_station,activity,{'amenity': 'bus_station'},commercial
77.1999817,28.5173118,cafe,activity,{'amenity': 'cafe'},commercial
77.2021567,28.5109411,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2030881,28.512197,,activity,{'shop': 'beauty'},commercial
77.1985596,28.5177997,cafe,activity,{'amenity': 'cafe'},commercial
77.2057392,28.5196816,,activity,{'shop': 'pet'},commercial
77.200236,28.5173258,cafe,activity,{'amenity': 'cafe'},commercial
77.2002019,28.5172308,cafe;coworking_space,activity,{'shop': 'massage'},commercial
77.2001196,28.5172611,,activity,{'shop': 'beauty'},commercial
77.2001485,28.5172505,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2054225,28.5154971,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2023835,28.5108297,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2427434,28.6130756,cafe,activity,{'amenity': 'cafe'},commercial
77.2048879,28.5164727,,activity,{'shop': 'beauty'},commercial
77.2226945,28.6330681,bar,activity,{'amenity': 'bar'},commercial
77.1998616,28.5073356,,activity,{'shop': 'greengrocer'},commercial
77.2152203,28.5182748,atm,activity,{'amenity': 'atm'},commercial
77.2158892,28.5251992,bank,activity,{'amenity': 'bank'},commercial
77.2060837,28.5273626,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2058877,28.5265864,atm,activity,{'amenity': 'atm'},commercial
77.2063237,28.5247847,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2151617,28.5182823,bank,activity,{'amenity': 'bank'},commercial
77.2158884,28.5252369,atm,activity,{'amenity': 'atm'},commercial
77.205867,28.5273376,veterinary,activity,{'amenity': 'veterinary'},commercial
77.205683,28.5252939,pharmacy,activity,{'amenity': 'pharmacy'},commercial
77.2069287,28.5239084,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2004958,28.519364,restaurant,activity,{'amenity': 'restaurant'},commercial
77.2004955,28.5192211,,activity,{'shop': 'convenience'},commercial
77.2269836,28.582225,,activity,{'shop': 'car'},commercial
77.2111028,28.6386596,,activity,{'shop': 'gift'},commercial
77.2214543,28.6312911,taxi,activity,{'amenity': 'taxi'},commercial
77.219755,28.6291804,restaurant,activity,{'amenity': 'restaurant'},commercial
77.1947781,28.6445935,fuel,activity,{'amenity': 'fuel'},commercial
77.2258674,28.6415227,fuel,activity,{'amenity': 'fuel'},commercial
77.1993421,28.6081818,,activity,{'shop': 'greengrocer'},commercial
77.1987994,28.6444395,fuel,activity,{'amenity': 'fuel'},commercial
77.1989094,28.6450079,fuel,activity,{'amenity': 'fuel'},commercial
77.2023327,28.511219,,activity,{'shop': 'beauty'},commercial
77.1972433,28.5060195,,activity,{'shop': 'convenience'},commercial
77.1968509,28.5068548,,activity,{'leisure': 'fitness_centre'},commercial
77.2025519,28.5110406,cafe,activity,{'amenity': 'cafe'},commercial
77.1971154,28.506516,,activity,{'shop': 'convenience'},commercial
77.1972026,28.5054218,,activity,{'shop': 'convenience'},commercial
77.1970324,28.5067539,,activity,{'shop': 'convenience'},commercial
77.2062525,28.5331643,cafe,activity,{'amenity': 'cafe'},commercial
77.2020203,28.5101696,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2109314,28.5375606,,activity,{'shop': 'car_parts'},commercial
77.2093927,28.5361498,,activity,{'shop': 'shoes'},commercial
77.232748,28.6491519,cafe,activity,{'amenity': 'cafe'},commercial
77.2223238,28.6315666,fast_food,activity,{'amenity': 'fast_food'},commercial
77.1993254,28.5083102,,activity,{'shop': 'electrical'},commercial
77.2222789,28.6315876,,activity,{'shop': 'tea'},commercial
77.2221888,28.6316939,,activity,{'shop': 'mobile_phone'},commercial
77.2021905,28.5111518,,activity,{'shop': 'convenience'},commercial
77.2222311,28.6316182,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2220318,28.6317679,atm,activity,{'amenity': 'atm'},commercial
77.2221209,28.6317238,,activity,{'shop': 'fabric'},commercial
77.222079,28.6317429,bank,activity,{'amenity': 'bank'},commercial
77.214661,28.6887744,college,activity,{'amenity': 'college'},commercial
77.2290006,28.5740662,bank,activity,{'amenity': 'bank'},commercial
77.210527,28.5351737,atm,activity,{'amenity': 'atm'},commercial
77.2071175,28.5339484,fast_food,activity,{'amenity': 'fast_food'},commercial
77.208164,28.5349902,fast_food,activity,{'amenity': 'fast_food'},commercial
77.2104985,28.5351448,bank,activity,{'amenity': 'bank'},commercial
